Category,Message
0, pound sterling economic analysis 30 august 2000  this was a great summary !  t
0," interview schedule for jeff lei he  attached please find the interview packet for the above - referenced person .  the interview will happen friday july 14 , 2000 . please print all three  documents for your hard copies . if you have any questions , or conflicts of  schedule , please do not hesitate to contact me .  sean  58701"
0,"  select the "" new users click here to register "" link"
0," visit from stanford ?  dear dr . kaminski ,  let me briefly introduce myself , i am the director of corporate relations  for the school of engineering at stanford university . in this role , i am  always on the watch for ways to bring our faculty together with companies  that have an appetite for engagement with top tier research institutions .  i believe you know hill huntington , who is a senior researcher with  stanford ' s energy modeling forum . he suggested i get in touch with you for  some ideas about contacts at enron . i ' m in the process of planning a trip  to texas in early may along with my colleague donna lawrence , the  university ' s director of corporate relations . we were hoping to be able to  include a stop at enron on our itinerary . right now it appears that friday ,  may 4 th would work best for us but we ' re at the very beginning of our trip  planning .  the purpose of our visit would be to review the current relationship  between enron and stanford , to give you an overview of current priorities  in the school of engineering , and ask for your help in identifying the best  points of contact .  i look forward to hearing from you about your availability ,  sincerely ,  susan hansen  susan c . hansen  director , corporate relations  school of engineering  stanford university  stanford , ca 94305 - 4027  ( 650 ) 725 - 4219"
0," joao neves  thank you vince . i look forward to speaking with you tomorrow , and in  meeting you on april 13 th !  regards ,  kate szablya  power brokers , llc  energy search and recruitment  303 - 716 - 2987  303 - 619 - 7589 cell  303 - 716 - 3426 fax  www . powerbrokersllc . com"
0, iris marie mack . doc )  - iris marie mack . doc
0," congratgulations  harry ,  congratulations . well deserved .  vince"
0," uoft  rick ,  thanks for your message . i shall talk to greg whalley about his  participation .  vince"
0," mission impossible - hr associate groups recommendation and next  steps  rhonna ,  please arrange a meeting later this week for all of those addressed by this  message ( vince , it would great if one of your team could attend since we will  need some heavy statistical and analytical help to complete this project ) .  the prupose of the meeting will be to discuss and delegate next steps  required to implement the hr associate groups recommendations for the  development of an hr "" value index "" at enron .  i would anticipate we will need approx 45 minutes .  david"
0," personnel announcement  jordan h . mintz has been named vice president & general counsel for enron  global finance and will be leaving the enron north america tax group .  stephen h . douglas , sr . director , will head up tax services for ena . steve  came to ena ' s tax planning group from the charlotte , north carolina firm  fennebresque , clark , swindell & hay in may , 1998 . he was previously  affiliated with the skadden , arps law firm in new york city . steve received  his bs degree in finance and mathematics from trinity university ( 1987 ) , his  jd from the university of texas school of law ( 1990 ) and his llm in taxation  from the new york university school of law ( 1993 ) .  please join me in congratulating jordan and steve in their new roles .  robert j . hermann , managing director & general tax counsel"
